MODEL,PRICE,KM,MFG YEAR,FUEL TYPE,BHP,VEHICLE TYPE,CC,DOORS,CYLINDER,GEAR,WEIGHT,ABS,AIRBAGS,CD PLAYER,CENTRAL LOCK,POWER WINDOW,POWER STEERING,MISTLAMPS,BACK SEAT DIVIDER,ALLOY WHEELS,MFG MONTH
299,120000,14000,2011,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,FEBRUARY
299,148000,15000,2013,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,JUNE
299,165000,16500,2012,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,FEBRUARY
299,122000,13500,2011,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,OCTOBER
299,150000,12000,2013,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
299,162000,18000,2012,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
299,140000,12500,2013,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,DECEMBER
299,210000,13000,2014,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,OCTOBER
299,200000,12000,2015,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,AUGUST
299,106000,12500,2011,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,0VEMBER
299,145000,13500,2014,1,68,0,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,APRIL
355,215000,11000,2013,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,JANUARY
355,310000,15000,2017,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,APRIL
355,240000,17500,2019,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
355,295000,13500,2015,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,0VEMBER
355,152000,11000,2013,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,JULY
355,355000,10000,2020,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,OCTOBER
355,125000,12500,2012,1,68,1,1086,5,4,5,950,1,1,1,1,1,1,1,0,0,DECEMBER
462,610000,11000,2020,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,FEBRUARY
462,285000,17500,2012,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,JUNE
462,275000,16500,2011,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,APRIL
462,310000,20000,2013,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,MARCH
462,345000,46000,2015,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,FEBRUARY
462,315000,18000,2014,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,JANUARY
409,275000,16000,2011,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,JULY
409,352000,44000,2015,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,JUNE
409,317000,17500,2013,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,MAY
409,380000,13000,2015,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,APRIL
409,552000,16000,2019,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,MARCH
409,385000,17000,2015,1,83,1,1197,5,4,5,1100,0,1,1,1,1,1,1,0,0,OCTOBER
384,322000,22000,2014,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,JUNE
384,456000,21000,2016,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,JANUARY
384,378000,22000,2015,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,MARCH
384,655000,25000,2020,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,FEBRUARY
384,312000,16000,2014,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,JUNE
384,376000,21500,2015,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,FEBRUARY
432,610000,12500,2020,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,OCTOBER
432,525000,13000,2018,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,MARCH
432,513000,12000,2017,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,MAY
432,480000,18000,2015,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,JANUARY
432,472000,17000,2014,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,MARCH
432,486000,13500,2016,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,0,0,MAY
244,482000,17500,2019,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,JUNE
244,461000,11500,2015,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,MAY
244,610000,12340,2020,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,APRIL
244,505000,13400,2017,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,MARCH
244,487000,13500,2016,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,OCTOBER
244,551000,22500,2018,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,JULY
66,541000,24500,2019,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,MAY
66,626000,24500,2020,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,JUNE
66,476000,25000,2018,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,DECEMBER
66,543000,24000,2019,1,83,1,1197,5,4,5,1100,1,1,1,1,1,1,1,1,1,0VEMBER
356,471000,26000,2018,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,JANUARY
356,421000,17100,2016,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,FEBRUARY
356,391000,25000,2014,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,OCTOBER
356,410000,45500,2015,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,JUNE
356,466000,15500,2018,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,JANUARY
356,391000,21000,2014,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,MARCH
300,410000,17500,2015,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,MAY
300,505000,13500,2019,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,JUNE
300,710000,10500,2020,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,MAY
300,431000,15500,2016,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,APRIL
300,310000,50250,2011,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,MARCH
300,395000,42000,2014,1,90,1,1396,5,4,6,1515,0,1,1,1,1,1,1,0,0,OCTOBER
207,386000,16500,2013,1,100,1,1368,5,4,4,1515,0,1,1,1,1,1,1,0,0,JULY
207,496000,16500,2017,1,100,1,1368,5,4,4,1515,0,1,1,1,1,1,1,0,0,AUGUST
207,510000,24500,2018,1,100,1,1368,5,4,4,1515,0,1,1,1,1,1,1,0,0,JUNE
207,551000,17000,2019,1,100,1,1368,5,4,4,1515,0,1,1,1,1,1,1,0,0,DECEMBER
207,410000,27000,2014,1,100,1,1368,5,4,4,1515,0,1,1,1,1,1,1,0,0,SEPTEMBER
207,461000,32000,2016,1,100,1,1368,5,4,4,1515,0,1,1,1,1,1,1,0,0,OCTOBER
287,386000,12500,2013,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,0,0,MARCH
287,500000,25000,2017,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,0,0,DECEMBER
287,486000,20000,2016,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,0,0,FEBRUARY
287,426000,22500,2014,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,0,0,JUNE
287,441000,23500,2015,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,0,0,FEBRUARY
287,400000,41500,2011,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,0,0,OCTOBER
325,430000,28500,2014,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,MARCH
325,376000,16500,2010,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,MAY
325,386000,51000,2013,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,DECEMBER
325,481000,21000,2016,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,OCTOBER
325,400000,40000,2011,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,AUGUST
325,386000,51000,2013,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,0VEMBER
162,391000,16500,2015,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,APRIL
162,452000,41000,2017,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,JANUARY
162,446000,16000,2014,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,APRIL
162,582000,18000,2019,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,MARCH
162,486000,19500,2017,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,JANUARY
162,561000,17500,2018,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,JULY
109,510000,16500,2015,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,OCTOBER
109,581000,18500,2019,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,DECEMBER
109,561000,20000,2018,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,FEBRUARY
109,486000,17500,2014,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,JUNE
109,610000,16500,2020,1,90,1,1396,5,4,6,1515,1,1,1,1,1,1,1,1,1,FEBRUARY
326,581000,13000,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,OCTOBER
326,587000,13500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
326,562000,11500,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
326,583000,17500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JANUARY
326,596000,12500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
326,591000,14500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
288,610000,16500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JUNE
288,611000,13500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
288,661000,10000,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,APRIL
288,558000,15500,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
288,500000,22500,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,OCTOBER
288,552000,21000,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JULY
288,551000,17000,2019,1,74,1,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,MAY
288,584000,14500,2020,1,74,1,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,JUNE
288,549000,18000,2019,1,74,1,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,MARCH
288,561000,16500,2019,1,74,1,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,JANUARY
288,566000,13500,2019,1,74,1,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,0VEMBER
288,566000,15000,2019,1,74,1,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,JUNE
288,581000,19500,2020,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
288,582000,20000,2020,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
288,583000,19500,2020,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JANUARY
288,559000,18500,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,0VEMBER
288,563000,17500,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JUNE
288,565000,16500,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
245,571000,18000,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
245,575000,16000,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JANUARY
245,556000,20500,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,0VEMBER
245,578000,16500,2019,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JUNE
245,579000,11500,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
245,585000,13000,2020,1,74,1,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
245,582000,17500,2020,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,APRIL
245,610000,12500,2020,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MARCH
245,561000,14000,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,OCTOBER
245,562000,16500,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JULY
245,550000,13000,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,MAY
245,556000,10000,2019,1,74,0,1197,5,4,5,950,1,1,1,1,1,1,1,0,0,JUNE
245,553000,13500,2019,1,74,0,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,MARCH
245,561000,15500,2019,1,74,0,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,JANUARY
245,610000,21500,2020,1,74,0,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,0VEMBER
245,562000,22500,2019,1,74,0,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,JUNE
245,566000,11500,2019,1,74,0,1186,5,3,5,950,1,1,1,1,1,1,1,0,0,MAY
245,586000,18000,2019,1,74,0,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,JANUARY
301,587000,16000,2020,1,74,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,0VEMBER
301,561000,14000,2019,1,74,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,JUNE
301,610000,15000,2020,1,74,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,MAY
301,552000,19500,2019,1,74,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,MARCH
301,551000,20000,2019,1,74,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,JANUARY
301,553000,19500,2019,1,74,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,0VEMBER
301,550000,15000,2019,1,74,1,1186,5,3,5,1000,1,1,1,1,1,1,1,1,1,JUNE
301,563000,19500,2019,1,74,1,1186,5,3,5,1000,1,1,1,1,1,1,1,1,1,MAY
301,561000,20000,2019,1,74,1,1186,5,3,5,1000,1,1,1,1,1,1,1,1,1,MAY
301,620000,15000,2020,1,74,1,1186,5,3,5,1000,1,1,1,1,1,1,1,1,1,APRIL
301,626000,14000,2020,1,74,1,1186,5,3,5,1000,1,1,1,1,1,1,1,1,1,JUNE
301,618000,19000,2020,1,74,1,1186,5,3,5,1000,1,1,1,1,1,1,1,1,1,MAY
182,568000,16500,2020,1,68,1,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,MARCH
182,552000,16000,2019,1,68,1,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,JANUARY
182,562000,18500,2020,1,68,1,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,0VEMBER
182,551000,18000,2019,1,68,1,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,JUNE
182,561000,18500,2020,1,68,1,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,MAY
182,610000,20000,2020,1,68,1,1186,5,3,5,1000,1,1,1,1,1,1,1,0,0,FEBRUARY
163,553000,17500,2019,1,68,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,APRIL
163,563000,16500,2019,1,68,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,AUGUST
163,585000,11000,2019,1,68,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,JANUARY
163,582000,13000,2019,1,68,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,FEBRUARY
163,617000,17000,2020,1,68,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,OCTOBER
163,581000,12000,2019,1,68,1,1197,5,4,5,1000,1,1,1,1,1,1,1,1,1,JUNE
473,619000,16500,2020,1,82,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,JANUARY
473,621000,11000,2020,1,82,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,MARCH
473,613000,13000,2020,1,82,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,MAY
473,615000,17500,2020,1,82,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,JUNE
473,616000,12500,2020,1,82,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,MAY
473,620000,15000,2020,1,82,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,APRIL
474,621000,16500,2020,1,82,0,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,MARCH
474,624000,13000,2020,1,82,0,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,OCTOBER
474,631000,11000,2020,1,82,0,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,JULY
474,626000,16000,2020,1,82,0,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,AUGUST
474,621000,22500,2020,1,82,0,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,JUNE
474,622000,21000,2020,1,82,0,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,SEPTEMBER
474,631000,18500,2020,1,74,0,1186,5,4,5,1000,1,1,1,1,1,1,1,0,0,OCTOBER
474,620000,18500,2020,1,74,0,1186,5,4,5,1000,1,1,1,1,1,1,1,0,0,MAY
474,622000,14700,2020,1,74,0,1186,5,4,5,1000,1,1,1,1,1,1,1,0,0,JUNE
474,618000,16000,2020,1,74,0,1186,5,4,5,1000,1,1,1,1,1,1,1,0,0,MAY
474,624000,13000,2020,1,74,0,1186,5,4,5,1000,1,1,1,1,1,1,1,0,0,APRIL
474,623000,15000,2020,1,74,0,1186,5,4,5,1000,1,1,1,1,1,1,1,0,0,MARCH
474,616000,19000,2020,1,69,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,OCTOBER
474,618000,20000,2020,1,69,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,JULY
474,620000,19000,2020,1,69,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,APRIL
474,617000,18000,2020,1,69,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,MARCH
474,618000,16500,2020,1,69,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,FEBRUARY
474,624000,16000,2020,1,69,1,1197,5,4,5,1000,1,1,1,1,1,1,1,0,0,JANUARY
463,625000,18000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JULY
463,621000,21000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
463,624000,17000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
463,626000,16000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,APRIL
463,631000,11000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MARCH
463,628000,13000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JANUARY
385,625000,17500,2020,1,82,0,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
385,630000,13000,2020,1,82,0,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JANUARY
385,631000,14500,2020,1,82,0,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MARCH
385,624000,16000,2020,1,82,0,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
385,632000,14000,2020,1,82,0,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
385,636000,11000,2020,1,82,0,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
385,633000,14000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,APRIL
385,631000,16000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,MARCH
385,626000,22500,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,OCTOBER
385,625000,26000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,JULY
385,645000,11000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,AUGUST
385,620000,18000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
385,640000,14000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,SEPTEMBER
385,642000,16000,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,OCTOBER
385,621000,16500,2020,1,100,1,998,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
385,631000,12000,2020,1,74,0,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
385,630000,15000,2020,1,74,0,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
385,633000,13500,2020,1,74,0,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,APRIL
385,626000,17000,2020,1,74,0,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,MARCH
385,631000,14000,2020,1,74,0,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,APRIL
385,632000,16000,2020,1,74,0,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
289,700000,13500,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
289,710000,10000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MARCH
289,691000,16000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JANUARY
289,651000,22500,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,0VEMBER
289,650000,21000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JUNE
289,700000,18000,2020,1,82,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,MAY
289,656000,18500,2020,1,74,1,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,FEBRUARY
289,700000,14000,2020,1,74,1,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,APRIL
289,684000,16000,2020,1,74,1,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,AUGUST
289,676000,13000,2020,1,74,1,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,JANUARY
289,710000,15500,2020,1,74,1,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,FEBRUARY
289,681000,19500,2020,1,74,1,1186,5,4,5,1200,1,1,1,1,1,1,1,1,1,OCTOBER
464,352000,75000,2014,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,JUNE
464,357000,50000,2015,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,JANUARY
464,366000,65000,2016,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,MARCH
464,382000,43000,2014,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,MAY
464,360000,40000,2015,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,JUNE
464,366000,58000,2017,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,MAY
464,382000,48000,2018,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,APRIL
464,367000,37000,2017,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,MARCH
464,381000,55000,2019,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,OCTOBER
464,360000,46000,2014,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,JULY
465,362000,37000,2017,1,83,0,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,AUGUST
465,390000,57000,2019,1,83,0,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,JUNE
465,350000,68000,2014,1,83,0,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,SEPTEMBER
465,360000,38000,2015,1,83,0,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,OCTOBER
465,356000,47000,2016,1,83,0,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,MAY
465,646000,10000,2020,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,JUNE
465,352000,60000,2014,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,MAY
465,326000,65000,2015,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,APRIL
465,352000,43000,2016,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,0,MARCH
465,3270000,50000,2015,1,83,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,OCTOBER
465,410000,29000,2018,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,JULY
465,351000,63000,2014,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,APRIL
465,345000,51000,2015,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,MARCH
465,410000,22000,2019,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,FEBRUARY
465,360000,41000,2014,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,0,JANUARY
433,326000,60000,2016,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,1,JULY
433,342000,65000,2014,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,1,JUNE
433,400000,53000,2018,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,1,MAY
433,352000,45000,2014,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,1,APRIL
433,426000,62000,2017,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,0,1,MARCH
433,326000,58000,2016,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,1,JANUARY
433,345000,64000,2014,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,1,JUNE
433,371000,62000,2015,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,1,JANUARY
433,410000,54000,2018,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,0,1,MARCH
246,436000,18000,2019,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,1,1,MAY
246,432000,56000,2018,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,1,1,JUNE
246,351000,60000,2014,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,1,1,MAY
246,335000,59000,2015,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,1,1,APRIL
246,360000,57000,2016,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,1,1,MARCH
246,350000,62000,2014,1,74,1,1186,5,3,5,1200,1,1,1,1,1,1,1,1,1,OCTOBER
246,338000,26000,2015,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,JULY
246,355000,59000,2014,1,83,1,1197,5,4,5,1200,1,1,1,1,1,1,1,1,1,AUGUST
